0.25957638351806694,0.8962762936319112
0.9407013601853722,0.9963431737055932
0.1352639346051282,0.6517483215097146
0.22939538059137074,0.8085443869940387
0.3224851211804055,0.4056735648766077
0.9521387512900549,0.9955432754136595
0.298636538330642,0.532747275388106
0.9536222580812119,0.11633429377388668
0.22824652385055438,0.8787961018796183
0.9354559531943195,0.23643960252177673
0.12616253428775623,0.6157832977480042
0.09030705943285637,0.5850331806221376
0.29293040044468915,0.4724573472582744
0.9089994237322139,0.988462173911964
0.9780775810481834,0.9690305703318688
0.3050871863691343,0.8748097357669372
0.2962485119209756,0.44481736925153686
0.10864764584402412,0.5668472162853798
0.9236437630602323,0.9628172231362151
0.9217245421329885,0.21348299141325766
0.13413259691685425,0.611345366976802
0.9128161901194489,0.05905000053388801
0.9458138207930217,0.10264937506761103
0.13684067399979896,0.46530327348695755
0.2736597034586269,0.94538268155564
0.3143592506671909,0.883218568945467
0.2898813278352795,0.8696581996296129
0.28067246558186326,0.7910756992220368
0.26541688658443063,0.841535942238072
0.31108156343975,0.40682822890069775
1.0,0.0
